Nmorph	Word_Form	Segmentation
2	hermitage	{hermit}>age>
3	hermitages	{hermit}>age>>s>
2	hermits	{hermit}>s>
1	hernandez	{hernandez}
1	hero	{hero}
1	herod	{herod}
2	heroes	{hero}>s>
1	heroic	{heroic}
3	heroical	{hero}>ic>>al>
3	heroically	{hero}>ic>>ally>
3	heroics	{hero}>ic>>s>
1	heroin	{heroin}
2	heroine	{hero--ine}
3	heroines	{hero--ine}>s>
2	heroism	{hero}>ism>
1	heron	{heron}
2	herons	{heron}>s>
2	hero's	{hero}>'s>
1	herpes	{herpes}
3	herpetology	{herp--etolog--y}
1	herr	{herr}
1	herrick	{herrick}
1	herring	{herring}
2	herringbone	{herring}{bone}
2	herrings	{herring}>s>
1	hers	{hers}
2	herself	{her}{self}
1	hertz	{hertz}
2	hes	{h}>s>
2	he's	{he}>'s>
2	hesitance	{hesit--ance}
3	hesitancy	{hesit--ance}>y>
2	hesitant	{hesit--ant}
3	hesitantly	{hesit--ant}>ly>
2	hesitate	{hesit--ate}
3	hesitated	{hesit--ate}>ed>
3	hesitates	{hesit--ate}>s>
3	hesitating	{hesit--ate}>ing>
4	hesitatingly	{hesit--ate}>ing>>ly>
3	hesitation	{hesit--ate}>ion>
4	hesitations	{hesit--ate}>ion>>s>
1	hesperus	{hesperus}
1	hess	{hess}
1	hesse	{hesse}
1	hessian	{hessian}
2	hessians	{hessian}>s>
1	hester	{hester}
2	heterodox	{hetero--dox}
3	heterodoxy	{hetero--dox}>y>
3	heterogamous	{hetero--gam--ous}
3	heterogeneity	{hetero--gene--ity}
3	heterogeneous	{hetero--gene--ous}
4	heterogeneously	{hetero--gene--ous}>ly>
3	heterosexual	<hetero<{sex}>ual>
4	heterosexuality	<hetero<{sex}>ual>>ity>
4	heterosexually	<hetero<{sex}>uall>>y>
4	heterosexuals	<hetero<{sex}>ual>>s>
2	heterozygous	{hetero--zygous}
1	hetman	{hetman}
3	hetman's	{het}{man}>'s>
1	hettie	{hettie}
1	heuristic	{heuristic}
2	heuristically	{heuristic}>ally>
2	heuristics	{heuristic}>s>
1	hew	{hew}
2	hewed	{hew}>ed>
2	hewer	{hew}>er>
3	hewers	{hew}>er>>s>
1	hewett	{hewett}
2	hewing	{hew}>ing>
2	hewn	{hew}>n>
2	hews	{hew}>s>
1	hex	{hex}
2	hexagon	{hexa--gon}
3	hexagonal	{hexa--gon}>al>
3	hexagons	{hexa--gon}>s>
2	hexagram	{hexa--gram}
3	hexagrams	{hexa--gram}>s>
2	hexameter	{hexa--meter}
3	hexameters	{hexa--meter}>s>
2	hexed	{hex}>ed>
2	hexes	{hex}>s>
2	hexing	{hex}>ing>
1	hey	{hey}
1	heyday	{heyday}
2	heywood	{hey--wood}
1	hi	{hi}
1	hiatus	{hiatus}
2	hiatuses	{hiatus}>s>
1	hiawatha	{hiawatha}
1	hibachi	{hibachi}
1	hibernate	{hibernate}
2	hibernated	{hibernate}>ed>
2	hibernates	{hibernate}>s>
2	hibernating	{hibernate}>ing>
2	hibernation	{hibernate}>ion>
1	hibiscus	{hibiscus}
2	hibiscuses	{hibiscus}>s>
1	hiccup	{hiccup}
2	hiccupped	{hiccup}>ed>
2	hiccupping	{hiccup}>ing>
2	hiccups	{hiccup}>s>
1	hick	{hick}
1	hickory	{hickory}
2	hicks	{hick}>s>
1	hid	{hid}
2	hidden	{hid}>en>
1	hide	{hide}
2	hideaway	{hide}{away}
2	hidebound	{hide}{bound}
1	hideous	{hideous}
2	hideously	{hideous}>ly>
2	hideousness	{hideous}>ness>
2	hideout	{hide}{out}
2	hides	{hide}>s>
2	hiding	{hide}>ing>
3	hidings	{hide}>ing>>s>
2	hied	{hi}>ed>
3	hierarchic	{hier--arch--ic}
4	hierarchical	{hier--arch--ic}>al>
4	hierarchically	{hier--arch--ic}>ally>
4	hierarchies	{hier--arch--y}>s>
3	hierarchy	{hier--arch--y}
2	hieroglyph	{hiero--glyph}
3	hieroglyphic	{hiero--glyph}>ic>
3	hieroglyphics	{hiero--glyph}>ics>
3	hieroglyphs	{hiero--glyph}>s>
1	hieronymus	{hieronymus}
1	hifalutin	{hifalutin}
1	high	{high}
2	highball	{high}{ball}
3	highballs	{high}{ball}>s>
2	highboard	{high}{board}
2	highborn	{high}{born}
2	highboy	{high}{boy}
3	highboys	{high}{boy}>s>
2	highbrow	{high}{brow}
3	highbrows	{high}{brow}>s>
2	higher	{high}>er>
2	highest	{high}>est>
1	highfalutin	{highfalutin}
2	highfield	{high--field}
3	highflown	{high}-{flow}>n>
3	highflyer	{high}{fly}>er>
4	highflyers	{high}{fly}>er>>s>
3	highflying	{high}-{fly}>ing>
2	highland	{high--land}
3	highlander	{high--land}>er>
4	highlanders	{high--land}>er>>s>
3	highlands	{high--land}>s>
2	highlight	{high}{light}
3	highlighted	{high}{light}>ed>
3	highlighting	{high}{light}>ing>
3	highlights	{high}{light}>s>
2	highly	{high}>ly>
2	highness	{high}>ness>
3	highnesses	{high}>ness>>s>
3	highpitched	{high}-{pitch}>ed>
2	highpoint	{high}{point}
2	highroad	{high}{road}
3	highroads	{high}{road}>s>
2	highs	{high}>s>
2	highschool	{high}{school}
2	highway	{high}{way}
3	highwayman	{high}{way}>man>
3	highwaymen	{high}{way}>men>
3	highways	{high}{way}>s>
1	hijack	{hijack}
2	hijacked	{hijack}>ed>
2	hijacker	{hijack}>er>
3	hijackers	{hijack}>er>>s>
2	hijacking	{hijack}>ing>
3	hijackings	{hijack}>ing>>s>
2	hijacks	{hijack}>s>
1	hike	{hike}
2	hiked	{hike}>ed>
2	hiker	{hike}>er>
3	hikers	{hike}>er>>s>
2	hikes	{hike}>s>
2	hiking	{hike}>ing>
2	hilarious	{hilar--ious}
3	hilariously	{hilar--ious}>ly>
3	hilariousness	{hilar--ious}>ness>
2	hilarity	{hilar--ity}
1	hill	{hill}
1	hillary	{hillary}
4	hillbillies	{hill}{bill--y}>s>
3	hillbilly	{hill}{bill--y}
2	hillcrest	{hill}{crest}
2	hillman	{hill--man}
3	hillman's	{hill}{man}>'s>
2	hillock	{hill--ock}
3	hillocks	{hill--ock}>s>
2	hills	{hill}>s>
3	hillsdale	{hill--s--dale}
2	hillside	{hill}{side}
3	hillsides	{hill}{side}>s>
3	hilltops	{hill}{top}>s>
2	hilly	{hill}>y>
1	hilt	{hilt}
2	hilton	{hil--ton}
2	hilts	{hilt}>s>
1	hilum	{hilum}
1	him	{him}
2	himalayas	{himalaya}>s>
1	himmler	{himmler}
2	himself	{him}{self}
2	hinckley	{hinck--ley}
1	hind	{hind}
5	hindemith's	{hind}{e--mit}{h}>'s>
1	hinder	{hinder}
2	hindered	{hinder}>ed>
2	hindering	{hinder}>ing>
2	hinders	{hinder}>s>
1	hindi	{hindi}
2	hindis	{hindi}>s>
2	hindmost	{hind}{most}
1	hindoo	{hindoo}
4	hindquarters	{hind}{quart--er}>s>
2	hindrance	{hindr--ance}
3	hindrances	{hindr--ance}>s>
2	hinds	{hind}>s>
2	hindsight	{hind}{sight}
1	hindu	{hindu}
2	hinduism	{hindu}>ism>
2	hindus	{hindu}>s>
2	hindustan	{hindu--stan}
3	hindustani	{hindu--stan}>i>
1	hinge	{hinge}
2	hinged	{hinge}>ed>
2	hinges	{hinge}>s>
2	hinging	{hinge}>ing>
1	hint	{hint}
2	hinted	{hint}>ed>
2	hinterland	{hinter--land}
3	hinterlands	{hinter--land}>s>
2	hinting	{hint}>ing>
2	hinton	{hin--ton}
2	hints	{hint}>s>
1	hip	{hip}
2	hipline	{hip}{line}
1	hippie	{hippie}
2	hippies	{hippie}>s>
1	hippo	{hippo}
1	hippocrates	{hippocrates}
1	hippocratic	{hippocratic}
2	hippodrome	{hippo--drome}
3	hippodromes	{hippo--drome}>s>
3	hippopotami	{hippo}{pot}{ami}
2	hippopotamus	{hippo--potamus}
2	hippos	{hippo}>s>
2	hips	{hip}>s>
2	hipster	{hip}>ster>
3	hipsters	{hip}>ster>>s>
1	hiram	{hiram}
1	hire	{hire}
2	hired	{hire}>ed>
2	hireling	{hire}>ling>
3	hirelings	{hire}>ling>>s>
2	hires	{hire}>s>
3	hirey's	{hire}{y}>'s>
2	hiring	{hire}>ing>
1	hiroshima	{hiroshima}
1	hirsute	{hirsute}
1	his	{his}
1	hispanic	{hispanic}
1	hiss	{hiss}
2	hissed	{hiss}>ed>
2	hisself	{his}{self}
2	hisses	{hiss}>s>
2	hissing	{hiss}>ing>
3	histology	{histo--log--y}
3	historian	{histor--y}>an>
4	historians	{histor--y}>an>>s>
4	historian's	{histor--y}>an>>'s>
2	historic	{histor--ic}
3	historical	{histor--ic}>al>
4	historically	{histor--ic}>al>>ly>
3	historicism	{histor--ic}>ism>
3	historicity	{histor--ic}>ity>
3	histories	{histor--y}>s>
3	historiography	{histori--ograph--y}
2	history	{histor--y}
1	histrionic	{histrionic}
2	histrionically	{histrionic}>ally>
2	histrionics	{histrionic}>s>
1	hit	{hit}
1	hitch	{hitch}
2	hitchcock	{hitch--cock}
2	hitched	{hitch}>ed>
2	hitches	{hitch}>s>
2	hitchhike	{hitch}{hike}
3	hitchhiked	{hitch}{hike}>ed>
3	hitchhiker	{hitch}{hike}>er>
4	hitchhikers	{hitch}{hike}>er>>s>
3	hitchhikes	{hitch}{hike}>s>
3	hitchhiking	{hitch}{hike}>ing>
2	hitching	{hitch}>ing>
1	hither	{hither}
1	hitherto	{hitherto}
1	hitler	{hitler}
2	hitlers	{hitler}>s>
2	hitler's	{hitler}>'s>
2	hitless	{hit}>less>
2	hits	{hit}>s>
2	hitter	{hit}>er>
3	hitters	{hit}>er>>s>
2	hitting	{hit}>ing>
1	hive	{hive}
2	hived	{hive}>ed>
2	hives	{hive}>s>
2	hiving	{hive}>ing>
1	ho	{ho}
1	hoagy	{hoagy}
1	hoar	{hoar}
1	hoard	{hoard}
2	hoarded	{hoard}>ed>
2	hoarder	{hoard}>er>
3	hoarders	{hoard}>er>>s>
2	hoarding	{hoard}>ing>
3	hoardings	{hoard}>ing>>s>
2	hoards	{hoard}>s>
2	hoarfrost	{hoar}{frost}
3	hoarier	{hoar}>y>>er>
3	hoariest	{hoar}>y>>est>
3	hoariness	{hoar}>y>>ness>
1	hoarse	{hoarse}
2	hoarsely	{hoarse}>ly>
2	hoarseness	{hoarse}>ness>
2	hoarser	{hoarse}>er>
2	hoarsest	{hoarse}>est>
2	hoary	{hoar}>y>
1	hoax	{hoax}
2	hoaxed	{hoax}>ed>
2	hoaxer	{hoax}>er>
3	hoaxers	{hoax}>er>>s>
2	hoaxes	{hoax}>s>
2	hoaxing	{hoax}>ing>
1	hob	{hob}
1	hobart	{hobart}
1	hobbes	{hobbes}
2	hobbies	{hobby}>s>
2	hobbing	{hob}>ing>
1	hobble	{hobble}
2	hobbled	{hobble}>ed>
2	hobbles	{hobble}>s>
2	hobbling	{hobble}>ing>
1	hobby	{hobby}
2	hobbyhorse	{hobby}{horse}
3	hobbyhorses	{hobby}{horse}>s>
2	hobgoblin	{hob}{goblin}
3	hobgoblins	{hob}{goblin}>s>
2	hobnail	{hob}{nail}
3	hobnailed	{hob}{nail}>ed>
3	hobnails	{hob}{nail}>s>
2	hobnob	{hob}{nob}
3	hobnobbed	{hob}{nob}>ed>
3	hobnobbing	{hob}{nob}>ing>
3	hobnobs	{hob}{nob}>s>
1	hobo	{hobo}
2	hobos	{hobo}>s>
2	hobs	{hob}>s>
2	hobson	{hob--son}
1	hoc	{hoc}
1	hock	{hock}
2	hocked	{hock}>ed>
1	hockey	{hockey}
2	hocking	{hock}>ing>
2	hocks	{hock}>s>
1	hod	{hod}
1	hodgepodge	{hodgepodge}
1	hodges	{hodges}
1	hodgkin	{hodgkin}
2	hods	{hod}>s>
1	hoe	{hoe}
2	hoed	{hoe}>ed>
2	hoeing	{hoe}>ing>
2	hoes	{hoe}>s>
2	hoffman	{hoff--man}
1	hog	{hog}
1	hogan	{hogan}
3	hoge's	{hog}{e}>'s>
2	hogged	{hogg}>ed>
2	hogging	{hogg}>ing>
2	hoggish	{hogg}>ish>
1	hogmanay	{hogmanay}
2	hogmanays	{hogmanay}>s>
2	hogs	{hog}>s>
3	hogshead	{hog}>s>{head}
4	hogsheads	{hog}>s>{head}>s>
2	hogwash	{hog}{wash}
1	hoist	{hoist}
2	hoisted	{hoist}>ed>
2	hoisting	{hoist}>ing>
2	hoists	{hoist}>s>
2	holbrook	{hol--brook}
1	hold	{hold}
1	holden	{holden}
2	holder	{hold}>er>
3	holders	{hold}>er>>s>
2	holding	{hold}>ing>
3	holdings	{hold}>ing>>s>
2	holdover	{hold}{over}
3	holdovers	{hold}{over}>s>
2	holds	{hold}>s>
2	holdup	{hold}{up}
3	holdups	{hold}{up}>s>
1	hole	{hole}
2	holed	{hole}>ed>
2	holes	{hole}>s>
2	holiday	{holi--day}
3	holidayed	{holi--day}>ed>
3	holidaying	{holi--day}>ing>
4	holidaymaker	{holi--day}-{make}>er>
5	holidaymakers	{holi--day}-{make}>er>>s>
3	holidays	{holi--day}>s>
2	holier	{holy}>er>
2	holies	{holy}>s>
2	holiest	{holy}>est>
2	holiness	{holy}>ness>
2	holing	{hole}>ing>
2	holland	{ho--lland}
3	hollander	{ho--lland}>er>
1	holler	{holler}
2	hollered	{holler}>ed>
2	hollering	{holler}>ing>
2	hollers	{holler}>s>
1	hollow	{hollow}
2	holloway	{hollo--way}
2	hollower	{hollow}>er>
2	hollowest	{hollow}>est>
2	hollowly	{hollow}>ly>
2	hollowness	{hollow}>ness>
2	hollows	{hollow}>s>
1	holly	{holly}
1	hollyhock	{hollyhock}
2	hollyhocks	{hollyhock}>s>
2	hollywood	{holly--wood}
2	holman	{hol--man}
1	holmes	{holmes}
1	holocaust	{holocaust}
2	holocausts	{holocaust}>s>
2	holograph	{holo--graph}
3	holographs	{holo--graph}>s>
2	holstein	{hol--stein}
3	holsteins	{hol--stein}>s>
1	holster	{holster}
2	holstered	{holster}>ed>
2	holsters	{holster}>s>
1	holy	{holy}
2	holyoke	{holy--oke}
2	holystone	{holy--stone}
3	holystones	{holy--stone}>s>
1	homage	{homage}
1	home	{home}
2	homebound	{home}{bound}
4	homebuilders	{home}{build}>er>>s>
3	homebuilding	{home}{build}>ing>
3	homecoming	{home}{come}>ing>
4	homecomings	{home}{come}>ing>>s>
2	homed	{home}>ed>
2	homefolk	{home}{folk}
3	homegrown	{home}{grow}>n>
2	homeland	{home}{land}
3	homelands	{home}{land}>s>
2	homeless	{home}>less>
3	homelessness	{home}>less>>ness>
3	homelier	{home}>ly>>er>
3	homeliest	{home}>ly>>est>
2	homelike	{home}{like}
3	homeliness	{home}>ly>>ness>
2	homely	{home}>ly>
2	homemade	{home}{made}
3	homemaker	{home}{make}>er>
4	homemakers	{home}{make}>er>>s>
2	homemaster	{home}{master}
4	homeowners	{home}{own}>er>>s>
1	homer	{homer}
2	homeric	{homer}>ic>
2	homers	{homer}>s>
2	homer's	{homer}>'s>
2	homes	{home}>s>
2	home's	{home}>'s>
2	homesick	{home}{sick}
3	homesickness	{home}{sick}>ness>
2	homespun	{home}{spun}
2	homestead	{home}{stead}
4	homesteaders	{home}{stead}>er>>s>
3	homesteads	{home}{stead}>s>
2	hometown	{home}{town}
3	hometowns	{home}{town}>s>
2	homeward	{home}>ward>
3	homewards	{home}>ward>>s>
2	homework	{home}{work}
3	homewrecker	{home}{wreck}>er>
2	homey	{home}>y>
3	homicidal	{hom--icide}>al>
2	homicide	{hom--icide}
3	homicides	{hom--icide}>s>
2	homilies	{homily}>s>
1	homily	{homily}
2	homing	{home}>ing>
1	homo	{homo}
2	homoeopath	{homoeo--path}
3	homoeopathic	{homoeo--path}>ic>
4	homoeopathically	{homoeo--path}>ic>>ally>
3	homoeopaths	{homoeo--path}>s>
3	homoeopathy	{homoeo--path--y}
3	homogeneity	{homo--gene--ity}
3	homogeneous	{homo--gene--ous}
4	homogeneously	{homo--gene--ous}>ly>
4	homogenization	{homo--gen--ize}>ation>
3	homogenize	{homo--gen--ize}
4	homogenized	{homo--gen--ize}>ed>
4	homogenizes	{homo--gen--ize}>s>
4	homogenizing	{homo--gen--ize}>ing>
2	homograph	{homo--graph}
3	homographs	{homo--graph}>s>
2	homonym	{hom--onym}
3	homonyms	{hom--onym}>s>
2	homophone	{homo--phone}
3	homophones	{homo--phone}>s>
4	homopolymers	{homo}{poly--mer}>s>
2	homos	{homo}>s>
3	homosexual	<homo<{sex}>ual>
4	homosexuality	<homo<{sex}>ual>>ity>
4	homosexuals	<homo<{sex}>ual>>s>
3	homozygous	{homo--zyg--ous}
2	honduran	{hondur--an}
3	hondurans	{hondur--an}>s>
2	honduras	{hondur--as}
1	hone	{hone}
2	honed	{hone}>ed>
2	hones	{hone}>s>
1	honest	{honest}
2	honestly	{honest}>ly>
2	honesty	{honest}>y>
1	honey	{honey}
2	honeybee	{honey}{bee}
3	honeybees	{honey}{bee}>s>
2	honeycomb	{honey}{comb}
3	honeycombed	{honey}{comb}>ed>
3	honeycombing	{honey}{comb}>ing>
3	honeycombs	{honey}{comb}>s>
2	honeydew	{honey}{dew}
2	honeyed	{honey}>ed>
2	honeymoon	{honey}{moon}
3	honeymooned	{honey}{moon}>ed>
3	honeymooner	{honey}{moon}>er>
4	honeymooners	{honey}{moon}>er>>s>
3	honeymooning	{honey}{moon}>ing>
3	honeymoons	{honey}{moon}>s>
2	honeys	{honey}>s>
2	honeysuckle	{honey}{suckle}
1	hong	{hong}
2	honing	{hone}>ing>
1	honk	{honk}
2	honked	{honk}>ed>
2	honking	{honk}>ing>
2	honks	{honk}>s>
1	honolulu	{honolulu}
1	honor	{honor}
2	honorable	{honor}>able>
3	honorably	{honor}>able>>y>
2	honoraria	{honor}>aria>
2	honorarium	{honor}>arium>
3	honorariums	{honor}>arium>>s>
2	honorary	{honor}>ary>
2	honored	{honor}>ed>
2	honorific	{honor}>ific>
3	honorifically	{honor}>ific>>ally>
3	honorifics	{honor}>ific>>s>
2	honoring	{honor}>ing>
2	honors	{honor}>s>
1	honour	{honour}
2	honourable	{honour}>able>
3	honourably	{honour}>able>>y>
2	honoured	{honour}>ed>
2	honouring	{honour}>ing>
2	honours	{honour}>s>
1	honshu	{honshu}
1	hooch	{hooch}
1	hood	{hood}
2	hooded	{hood}>ed>
2	hooding	{hood}>ing>
1	hoodlum	{hoodlum}
2	hoodlums	{hoodlum}>s>
1	hoodoo	{hoodoo}
2	hoodooed	{hoodoo}>ed>
2	hoodooing	{hoodoo}>ing>
2	hoodoos	{hoodoo}>s>
2	hoods	{hood}>s>
2	hood's	{hood}>'s>
2	hoodwink	{hood}{wink}
3	hoodwinked	{hood}{wink}>ed>
3	hoodwinking	{hood}{wink}>ing>
3	hoodwinks	{hood}{wink}>s>
1	hooey	{hooey}
1	hoof	{hoof}
3	hoofmarks	{hoof}{mark}>s>
2	hoofs	{hoof}>s>
1	hook	{hook}
1	hookah	{hookah}
2	hookahs	{hookah}>s>
2	hooked	{hook}>ed>
2	hooker	{hook}>er>
3	hookers	{hook}>er>>s>
3	hooker's	{hook}>er>>'s>
2	hooking	{hook}>ing>
2	hooks	{hook}>s>
2	hookup	{hook}{up}
3	hookups	{hook}{up}>s>
2	hookworm	{hook}{worm}
3	hookworms	{hook}{worm}>s>
1	hooky	{hooky}
1	hooligan	{hooligan}
2	hooliganism	{hooligan}>ism>
2	hooligans	{hooligan}>s>
1	hoop	{hoop}
2	hooped	{hoop}>ed>
1	hooper	{hooper}
2	hooping	{hoop}>ing>
1	hoopla	{hoopla}
2	hoops	{hoop}>s>
1	hooray	{hooray}
2	hoorays	{hooray}>s>
1	hoosier	{hoosier}
1	hoot	{hoot}
2	hooted	{hoot}>ed>
2	hooter	{hoot}>er>
3	hooters	{hoot}>er>>s>
2	hooting	{hoot}>ing>
2	hoots	{hoot}>s>
1	hoover	{hoover}
2	hoovered	{hoover}>ed>
2	hoovering	{hoover}>ing>
2	hoovers	{hoover}>s>
2	hooves	{hoof}>s>
1	hop	{hop}
1	hope	{hope}
2	hoped	{hope}>ed>
2	hopeful	{hope}>ful>
3	hopefully	{hope}>ful>>ly>
3	hopefulness	{hope}>ful>>ness>
3	hopefuls	{hope}>ful>>s>
2	hopeless	{hope}>less>
3	hopelessly	{hope}>less>>ly>
3	hopelessness	{hope}>less>>ness>
2	hopes	{hope}>s>
2	hoping	{hope}>ing>
1	hopkins	{hopkins}
2	hopped	{hop}>ed>
2	hopper	{hop}>er>
3	hoppers	{hop}>er>>s>
2	hopping	{hop}>ing>
2	hops	{hop}>s>
2	hopscotch	{hop}{scotch}
1	horace	{horace}
1	horde	{horde}
2	hordes	{horde}>s>
1	horizon	{horizon}
2	horizons	{horizon}>s>
1	horizontal	{horizontal}
2	horizontally	{horizontal}>ly>
1	hormone	{hormone}
2	hormones	{hormone}>s>
1	horn	{horn}
2	hornbeam	{horn}{beam}
3	hornbeams	{horn}{beam}>s>
2	hornbill	{horn}{bill}
3	hornbills	{horn}{bill}>s>
1	horne	{horne}
2	horned	{horn}>ed>
3	horne's	{horn}{e}>'s>
1	hornet	{hornet}
2	hornets	{hornet}>s>
3	hornier	{horn}>y>>er>
3	horniest	{horn}>y>>est>
2	hornless	{horn}>less>
2	hornlike	{horn}{like}
2	hornpipe	{horn}{pipe}
3	hornpipes	{horn}{pipe}>s>
2	horns	{horn}>s>
2	horny	{horn}>y>
3	horology	{hor--olog--y}
2	horoscope	{hor--oscope}
3	horoscopes	{hor--oscope}>s>
1	horowitz	{horowitz}
1	horrendous	{horrendous}
2	horrendously	{horrendous}>ly>
2	horrible	{horr--ible}
3	horribly	{horr--ible}>y>
2	horrid	{horr--id}
3	horridly	{horr--id}>ly>
3	horridness	{horr--id}>ness>
2	horrific	{horr--ific}
3	horrifically	{horr--ific}>ally>
3	horrified	{horr--ify}>ed>
3	horrifies	{horr--ify}>s>
2	horrify	{horr--ify}
3	horrifying	{horr--ify}>ing>
4	horrifyingly	{horr--ify}>ing>>ly>
1	horror	{horror}
2	horrors	{horror}>s>
1	hors	{hors}
1	horse	{horse}
2	horseback	{horse}{back}
2	horsebox	{horse}{box}
3	horseboxes	{horse}{box}>s>
2	horsedom	{horse}>dom>
2	horseflesh	{horse}{flesh}
3	horseflies	{horse}{fly}>s>
2	horsefly	{horse}{fly}
2	horsehair	{horse}{hair}
2	horselaugh	{horse}{laugh}
3	horselaughs	{horse}{laugh}>s>
2	horselike	{horse}{like}
2	horseman	{horse}>man>
3	horsemanship	{horse}>man>>ship>
2	horsemeat	{horse}{meat}
2	horsemen	{horse}>men>
2	horseplay	{horse}{play}
2	horsepower	{horse}{power}
3	horseracing	{horse}{race}>ing>
2	horseradish	{horse}{radish}
3	horseradishes	{horse}{radish}>s>
2	horses	{horse}>s>
2	horse's	{horse}>'s>
2	horseshit	{horse}{shit}
2	horseshoe	{horse}{shoe}
3	horseshoes	{horse}{shoe}>s>
2	horsewhip	{horse}{whip}
3	horsewhipped	{horse}{whip}>ed>
3	horsewhipping	{horse}{whip}>ing>
3	horsewhips	{horse}{whip}>s>
2	horsewoman	{horse}>woman>
2	horsewomen	{horse}>women>
3	horsier	{horse}>y>>er>
3	horsiness	{horse}>y>>ness>
2	horsy	{horse}>y>
3	horticultural	{horti--culture}>al>
4	horticulturalist	{horti--culture}>al>>ist>
5	horticulturalists	{horti--culture}>al>>ist>>s>
2	horticulture	{horti--culture}
3	horticulturist	{horti--culture}>ist>
4	horticulturists	{horti--culture}>ist>>s>
2	horton	{hor--ton}
1	hosanna	{hosanna}
2	hosannas	{hosanna}>s>
1	hose	{hose}
2	hosed	{hose}>ed>
2	hosepipe	{hose}{pipe}
3	hosepipes	{hose}{pipe}>s>
2	hoses	{hose}>s>
1	hosiery	{hosiery}
2	hosing	{hose}>ing>
1	hospice	{hospice}
2	hospices	{hospice}>s>
2	hospitable	{hospit--able}
3	hospitably	{hospit--able}>y>
2	hospital	{hospit--al}
3	hospitality	{hospit--al}>ity>
4	hospitalization	{hospit--al}>ise>>ation>
5	hospitalizations	{hospit--al}>ise>>ation>>s>
3	hospitalize	{hospit--al}>ise>
4	hospitalized	{hospit--al}>ise>>ed>
4	hospitalizes	{hospit--al}>ise>>s>
4	hospitalizing	{hospit--al}>ise>>ing>
3	hospitals	{hospit--al}>s>
1	host	{host}
1	hostage	{hostage}
2	hostages	{hostage}>s>
2	hostaria	{host}{aria}
2	hosted	{host}>ed>
1	hostel	{hostel}
2	hosteller	{hostel}>er>
3	hostellers	{hostel}>er>>s>
3	hostelries	{hostel}>ry>>s>
2	hostelry	{hostel}>ry>
2	hostels	{hostel}>s>
2	hostess	{host}>ess>
3	hostesses	{host}>ess>>s>
1	hostile	{hostile}
2	hostilely	{hostile}>ly>
3	hostilities	{hostile}>ity>>s>
2	hostility	{hostile}>ity>
2	hosting	{host}>ing>
1	hostler	{hostler}
2	hosts	{host}>s>
2	host's	{host}>'s>
1	hot	{hot}
2	hotbed	{hot}{bed}
3	hotbeds	{hot}{bed}>s>
1	hotchpotch	{hotchpotch}
2	hotchpotches	{hotchpotch}>s>
3	hotdogs	{hot}{dog}>s>
1	hotel	{hotel}
2	hotelier	{hotel}>ier>
3	hoteliers	{hotel}>ier>>s>
3	hotelman's	{hotel}{man}>'s>
2	hotels	{hotel}>s>
2	hotel's	{hotel}>'s>
2	hotfoot	{hot}{foot}
2	hotham	{hot}{ham}
2	hothead	{hot}{head}
3	hotheaded	{hot}{head}>ed>
4	hotheadedly	{hot}{head}>ed>>ly>
3	hotheads	{hot}{head}>s>
2	hothouse	{hot}{house}
3	hothouses	{hot}{house}>s>
2	hotly	{hot}>ly>
2	hotplate	{hot}{plate}
3	hotplates	{hot}{plate}>s>
2	hotpot	{hot}{pot}
3	hotpots	{hot}{pot}>s>
2	hotrod	{hot}{rod}
1	hottentot	{hottentot}
2	hotter	{hot}>er>
2	hottest	{hot}>est>
1	houdini	{houdini}
1	hough	{hough}
2	houghton	{hough--ton}
1	hound	{hound}
2	hounded	{hound}>ed>
2	hounding	{hound}>ing>
2	hounds	{hound}>s>
1	hour	{hour}
2	hourglass	{hour}{glass}
3	hourglasses	{hour}{glass}>s>
1	houri	{houri}
2	houris	{houri}>s>
2	hourly	{hour}>ly>
2	hours	{hour}>s>
2	hour's	{hour}>'s>
1	house	{house}
2	houseboat	{house}{boat}
3	houseboats	{house}{boat}>s>
2	housebound	{house}{bound}
2	houseboy	{house}{boy}
3	houseboys	{house}{boy}>s>
3	housebreaker	{house}{break}>er>
4	housebreakers	{house}{break}>er>>s>
3	housebreaking	{house}{break}>ing>
3	housebroken	{house}{broke}>en>
2	housecoat	{house}{coat}
3	housecoats	{house}{coat}>s>
2	housecraft	{house}{craft}
2	housed	{house}>ed>
2	housedog	{house}{dog}
3	housedogs	{house}{dog}>s>
2	housefather	{house}{father}
3	housefathers	{house}{father}>s>
3	houseflies	{house}{fly}>s>
2	housefly	{house}{fly}
2	houseful	{house}>ful>
3	housefuls	{house}>ful>>s>
2	household	{house}{hold}
3	householder	{house}{hold}>er>
4	householders	{house}{hold}>er>>s>
3	households	{house}{hold}>s>
3	housekeeper	{house}{keep}>er>
4	housekeepers	{house}{keep}>er>>s>
3	housekeeping	{house}{keep}>ing>
3	houselights	{house}{light}>s>
2	housemaid	{house}{maid}
3	housemaids	{house}{maid}>s>
2	houseman	{house}>man>
2	housemaster	{house}{master}
3	housemasters	{house}{master}>s>
2	housemen	{house}{men}
2	housemistress	{house}{mistress}
3	housemistresses	{house}{mistress}>s>
2	housemother	{house}{mother}
3	housemothers	{house}{mother}>s>
2	housepaint	{house}{paint}
2	houseproud	{house}{proud}
2	houseroom	{house}{room}
2	houses	{house}>s>
2	house's	{house}>'s>
3	housetops	{house}{top}>s>
3	housetrained	{house}{train}>ed>
3	housewarming	{house}{warm}>ing>
